1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
D1,D10,D103,D13,D14,D17,D19,D20,D21,D23,D24,D26,D3,D41,D43,D45,D47,D50,D51,D54,D59,D60,D66,D72,D76,D81,D85,D89,D90,R111,R113,R114,R116,R120,R124,R125,R126,R129,R14,R15,R19,R21,R22,R23,R24,R3,R41,R45,R47,R49,R58,R59,R61,R62,R65,R67,R75,R83,R90,S110,S113,S116,S118,S119,S120,S121,S123,S124,S125,S14,S15,S20,S22,S34,S41,S43,S45,S47,S49,S51,S53,S54,S56,S57,S65,S66,S71a,S75,S85
D1,D10,D103,D13,D14,D17,D19,D20,D21,D23,D24,D26,D3,D41,D43,D45,D47,D50,D51,D54,D59,D60,D66,D72,D76,D81,D85,D89,D90,R111,R113,R114,R116,R120,R124,R125,R126,R129,R14,R15,R19,R21,R22,R23,R24,R3,R41,R45,R47,R49,R58,R59,R61,R62,R65,R67,R75,R83,R90,S110,S113,S116,S118,S119,S120,S121,S123,S124,S125,S14,S15,S20,S22,S34,S41,S43,S45,S47,S49,S51,S53,S54,S56,S57,S65,S66,S71a,S75,S85
D1,D10,D103,D13,D14,D17,D19,D20,D21,D23,D24,D26,D3,D41,D43,D45,D47,D50,D51,D54,D59,D60,D66,D72,D76,D81,D85,D89,D90,R111,R113,R114,R116,R120,R124,R125,R126,R129,R14,R15,R19,R21,R22,R23,R24,R3,R41,R45,R47,R49,R58,R59,R61,R62,R65,R67,R75,R83,R90,S110,S113,S116,S118,S119,S120,S121,S123,S124,S125,S14,S15,S20,S22,S34,S41,S43,S45,S47,S49,S51,S53,S54,S56,S57,S65,S66,S71a,S75,S85
D1,D10,D103,D13,D14,D17,D19,D20,D21,D23,D24,D26,D3,D41,D43,D45,D47,D50,D51,D54,D59,D60,D66,D72,D76,D81,D85,D89,D90,R111,R113,R114,R116,R120,R124,R125,R126,R129,R14,R15,R19,R21,R22,R23,R24,R3,R41,R45,R47,R49,R58,R59,R61,R62,R65,R67,R75,R83,R90,S110,S113,S116,S118,S119,S120,S121,S123,S124,S125,S14,S15,S20,S22,S34,S41,S43,S45,S47,S49,S51,S53,S54,S56,S57,S65,S66,S71a,S75,S85
D1,D10,D103,D13,D14,D17,D19,D20,D21,D23,D24,D26,D3,D41,D43,D45,D47,D50,D51,D54,D59,D60,D66,D72,D76,D81,D85,D89,D90,R111,R113,R114,R116,R120,R124,R125,R126,R129,R14,R15,R19,R21,R22,R23,R24,R3,R41,R45,R47,R49,R58,R59,R61,R62,R65,R67,R75,R83,R90,S110,S113,S116,S118,S119,S120,S121,S123,S124,S125,S14,S15,S20,S22,S34,S41,S43,S45,S47,S49,S51,S53,S54,S56,S57,S65,S66,S71a,S75,S85
D1,D10,D103,D13,D14,D17,D19,D20,D21,D23,D24,D26,D3,D41,D43,D45,D47,D50,D51,D54,D59,D60,D66,D72,D76,D81,D85,D89,D90,R111,R113,R114,R116,R120,R124,R125,R126,R129,R14,R15,R19,R21,R22,R23,R24,R3,R41,R45,R47,R49,R58,R59,R61,R62,R65,R67,R75,R83,R90,S110,S113,S116,S118,S119,S120,S121,S123,S124,S125,S14,S15,S20,S22,S34,S41,S43,S45,S47,S49,S51,S53,S54,S56,S57,S65,S66,S71a,S75,S85
D1,D10,D103,D13,D14,D17,D19,D20,D21,D23,D24,D26,D3,D41,D43,D45,D47,D50,D51,D54,D59,D60,D66,D72,D76,D81,D85,D89,D90,R111,R113,R114,R116,R120,R124,R125,R126,R129,R14,R15,R19,R21,R22,R23,R24,R3,R41,R45,R47,R49,R58,R59,R61,R62,R65,R67,R75,R83,R90,S110,S113,S116,S118,S119,S120,S121,S123,S124,S125,S14,S15,S20,S22,S34,S41,S43,S45,S47,S49,S51,S53,S54,S56,S57,S65,S66,S71a,S75,S85
D1,D10,D103,D13,D14,D17,D19,D20,D21,D23,D24,D26,D3,D41,D43,D45,D47,D50,D51,D54,D59,D60,D66,D72,D76,D81,D85,D89,D90,R111,R113,R114,R116,R120,R124,R125,R126,R129,R14,R15,R19,R21,R22,R23,R24,R3,R41,R45,R47,R49,R58,R59,R61,R62,R65,R67,R75,R83,R90,S110,S113,S116,S118,S119,S120,S121,S123,S124,S125,S14,S15,S20,S22,S34,S41,S43,S45,S47,S49,S51,S53,S54,S56,S57,S65,S66,S71a,S75,S85
D1,D10,D103,D13,D14,D17,D19,D20,D21,D23,D24,D26,D3,D41,D43,D45,D47,D50,D51,D54,D59,D60,D66,D72,D76,D81,D85,D89,D90,R111,R113,R114,R116,R120,R124,R125,R126,R129,R14,R15,R19,R21,R22,R23,R24,R3,R41,R45,R47,R49,R58,R59,R61,R62,R65,R67,R75,R83,R90,S110,S113,S116,S118,S119,S120,S121,S123,S124,S125,S14,S15,S20,S22,S34,S41,S43,S45,S47,S49,S51,S53,S54,S56,S57,S65,S66,S71a,S75,S85
D1,D10,D103,D13,D14,D17,D19,D20,D21,D23,D24,D26,D3,D41,D43,D45,D47,D50,D51,D54,D59,D60,D66,D72,D76,D81,D85,D89,D90,R111,R113,R114,R116,R120,R124,R125,R126,R129,R14,R15,R19,R21,R22,R23,R24,R3,R41,R45,R47,R49,R58,R59,R61,R62,R65,R67,R75,R83,R90,S110,S113,S116,S118,S119,S120,S121,S123,S124,S125,S14,S15,S20,S22,S34,S41,S43,S45,S47,S49,S51,S53,S54,S56,S57,S65,S66,S71a,S75,S85
